customer_id,country,age,gender,subscriber_type,tenure_months,num_streams,customer_service_calls,monthly_charges,is_subscribed
101223,United Kingdom,37.0,female,family,14.0,20.0,3.0,20.37,False
101224,United States,30.0,male,basic,19.0,18.0,2.0,9.12,True
101225,Australia,30.0,female,family,9.0,15.0,1.0,19.91,False
101226,Singapore,48.0,female,family,16.0,21.0,1.0,19.28,False
101227,Singapore,37.0,female,basic,30.0,19.0,1.0,9.47,True
101228,Malaysia,25.0,female,premium,47.0,15.0,1.0,16.21,True
101229,United States,18.0,female,premium,14.0,17.0,1.0,15.69,True
101230,United States,48.0,male,premium,7.0,13.0,3.0,16.58,True
101231,Singapore,31.0,male,basic,52.0,18.0,1.0,9.11,True
101232,United States,42.0,female,premium,8.0,18.0,4.0,16.12,True
101233,United Kingdom,53.0,female,basic,3.0,15.0,0.0,9.43,True
101234,United States,22.0,male,basic,10.0,15.0,3.0,9.32,True
101235,United States,37.0,male,basic,34.0,20.0,1.0,9.14,True
101236,United States,36.0,female,student,8.0,21.0,2.0,6.9,False
101237,Singapore,37.0,female,basic,5.0,19.0,1.0,9.98,False
101238,United States,53.0,female,premium,17.0,22.0,2.0,15.62,False
101239,United States,22.0,male,basic,47.0,19.0,1.0,8.98,False
101240,Australia,45.0,female,student,22.0,21.0,1.0,6.95,False
101241,United States,50.0,female,premium,4.0,23.0,3.0,16.22,False
101242,United States,36.0,female,student,64.0,13.0,0.0,7.61,True
101243,United States,36.0,female,basic,20.0,21.0,0.0,8.83,False
101244,United States,43.0,female,basic,31.0,14.0,2.0,9.29,False
101245,United States,42.0,male,premium,4.0,18.0,2.0,16.12,True
101246,United Kingdom,45.0,male,basic,57.0,13.0,2.0,8.67,False
101247,United States,45.0,female,family,11.0,16.0,1.0,20.62,True
101248,Australia,26.0,female,student,3.0,16.0,4.0,7.35,False
101249,Malaysia,50.0,male,premium,19.0,10.0,1.0,15.77,True
101250,United States,52.0,female,student,31.0,19.0,1.0,7.54,False
101251,United States,40.0,female,premium,25.0,22.0,1.0,15.57,False
101252,United States,20.0,female,basic,25.0,27.0,2.0,8.98,True
101253,United Kingdom,37.0,male,premium,23.0,14.0,1.0,15.78,False
101254,United States,40.0,male,basic,18.0,26.0,2.0,9.37,False
101255,Australia,24.0,male,family,4.0,22.0,1.0,19.75,False
101256,Canada,37.0,male,basic,13.0,18.0,0.0,9.37,True
101257,Canada,21.0,female,basic,12.0,21.0,1.0,9.29,True
101258,Singapore,45.0,female,premium,40.0,24.0,1.0,15.8,True
101259,Malaysia,40.0,female,basic,34.0,12.0,1.0,9.9,True
101260,United States,18.0,male,basic,11.0,18.0,2.0,8.62,False
101261,Singapore,42.0,male,family,28.0,22.0,0.0,19.29,True
101262,United States,37.0,female,basic,15.0,14.0,1.0,9.42,True
101263,Malaysia,44.0,male,premium,3.0,17.0,2.0,14.92,False
101264,Singapore,33.0,female,basic,1.0,18.0,0.0,9.74,False
101265,Canada,28.0,female,basic,26.0,19.0,2.0,9.04,False
101266,United States,29.0,female,basic,6.0,18.0,1.0,8.28,True
101267,Malaysia,32.0,male,family,6.0,17.0,0.0,19.52,False
101268,Singapore,38.0,male,student,9.0,21.0,1.0,6.17,False
101269,Singapore,40.0,male,basic,26.0,17.0,4.0,9.18,True
101270,Malaysia,36.0,male,student,34.0,18.0,0.0,6.33,True
101271,Singapore,33.0,male,premium,34.0,16.0,1.0,16.24,False
101272,Singapore,34.0,male,premium,2.0,26.0,1.0,15.84,True
101273,Singapore,68.0,female,family,8.0,15.0,1.0,19.75,True
101274,United States,29.0,female,family,7.0,19.0,0.0,20.24,False
101275,United States,31.0,male,family,26.0,23.0,2.0,20.3,True
101276,United States,78.0,male,premium,8.0,14.0,2.0,16.56,True
101277,United States,43.0,male,premium,14.0,19.0,1.0,15.67,True
101278,Australia,21.0,female,basic,28.0,18.0,1.0,8.98,True
101279,Singapore,48.0,male,basic,16.0,19.0,0.0,8.67,True
101280,United States,27.0,female,family,20.0,17.0,1.0,20.07,True
101281,Singapore,49.0,female,basic,14.0,17.0,1.0,8.6,True
101282,Singapore,35.0,nonbinary,basic,32.0,13.0,1.0,8.78,False
101283,United Kingdom,33.0,female,basic,34.0,24.0,0.0,8.78,False
101284,Malaysia,37.0,female,basic,23.0,11.0,1.0,9.14,True
101285,Malaysia,45.0,female,premium,34.0,20.0,2.0,15.99,True
101286,Singapore,50.0,male,premium,78.0,23.0,1.0,16.24,True
101287,United States,43.0,male,premium,27.0,22.0,5.0,15.94,False
101288,Singapore,33.0,female,basic,15.0,18.0,0.0,8.7,False
101289,Singapore,45.0,male,premium,21.0,24.0,0.0,16.09,False
101290,Singapore,53.0,female,premium,36.0,27.0,1.0,15.53,True
101291,United Kingdom,40.0,female,family,11.0,21.0,2.0,20.27,True
101292,Singapore,60.0,male,premium,11.0,28.0,0.0,15.85,False
101293,United States,48.0,male,premium,20.0,16.0,1.0,16.09,True
101294,United States,37.0,male,premium,15.0,15.0,2.0,16.1,True
101295,United States,41.0,male,student,7.0,24.0,0.0,7.79,True
101296,United States,40.0,nonbinary,family,18.0,12.0,1.0,20.18,True
101297,United States,23.0,female,premium,42.0,14.0,1.0,16.03,True
101298,Canada,37.0,female,premium,23.0,19.0,0.0,15.64,True
101299,Singapore,41.0,female,basic,6.0,18.0,3.0,9.39,False
101300,United States,33.0,female,student,25.0,23.0,3.0,6.85,False
101301,Singapore,42.0,male,basic,13.0,18.0,1.0,8.23,True
101302,Canada,38.0,male,basic,61.0,18.0,2.0,8.89,True
101303,United States,47.0,female,student,24.0,15.0,0.0,7.09,True
101304,Australia,46.0,female,family,10.0,13.0,0.0,19.58,False
101305,Malaysia,40.0,male,basic,27.0,19.0,0.0,8.93,False
101306,Singapore,22.0,nonbinary,basic,19.0,18.0,1.0,8.95,True
101307,United Kingdom,59.0,female,basic,39.0,16.0,0.0,8.96,False
101308,United States,36.0,female,premium,11.0,27.0,1.0,16.61,False
101309,Malaysia,37.0,female,basic,24.0,22.0,2.0,8.33,True
101310,Singapore,34.0,female,student,4.0,14.0,2.0,8.01,True
101311,Malaysia,32.0,female,student,18.0,17.0,2.0,6.97,False
101312,Singapore,57.0,female,premium,6.0,16.0,2.0,16.28,False
101313,United States,55.0,male,premium,19.0,20.0,1.0,16.05,True
101314,United States,43.0,female,basic,22.0,18.0,1.0,8.13,True
101315,United Kingdom,37.0,female,basic,23.0,18.0,0.0,8.46,True
101316,Singapore,45.0,female,family,11.0,24.0,1.0,19.73,True
101317,United States,39.0,male,basic,18.0,22.0,1.0,9.49,False
101318,Canada,36.0,female,basic,36.0,14.0,4.0,8.3,True
101319,Australia,42.0,female,basic,50.0,18.0,1.0,8.56,True
101320,Singapore,33.0,female,basic,18.0,28.0,0.0,9.07,True
101321,Singapore,41.0,male,premium,36.0,21.0,1.0,16.23,True
101322,United States,40.0,male,family,8.0,25.0,1.0,20.21,False
101323,Canada,45.0,female,family,12.0,18.0,1.0,19.5,False
101324,United States,31.0,female,premium,20.0,25.0,0.0,15.19,True
101325,Australia,47.0,female,family,15.0,16.0,0.0,20.26,False
101326,United States,27.0,male,premium,14.0,24.0,1.0,16.71,True
101327,Singapore,31.0,male,family,34.0,22.0,0.0,19.82,True
101328,United States,32.0,female,premium,7.0,16.0,0.0,15.42,False
101329,United States,25.0,female,basic,7.0,20.0,2.0,8.78,True
101330,Canada,50.0,male,student,5.0,22.0,2.0,7.19,False
101331,Singapore,26.0,male,basic,20.0,18.0,0.0,8.87,True
101332,Singapore,30.0,female,basic,13.0,24.0,2.0,9.69,False
101333,Malaysia,37.0,female,basic,32.0,12.0,4.0,9.45,False
101334,Malaysia,31.0,female,premium,19.0,14.0,1.0,16.08,False
101335,Australia,36.0,male,premium,10.0,18.0,2.0,15.01,False
101336,United States,26.0,male,premium,9.0,16.0,2.0,15.64,True
101337,Singapore,48.0,male,student,15.0,12.0,1.0,6.72,False
101338,Australia,48.0,male,basic,6.0,11.0,0.0,8.62,False
101339,United States,47.0,female,premium,34.0,19.0,1.0,16.09,True
101340,United States,44.0,female,basic,12.0,12.0,3.0,9.1,False
101341,Canada,39.0,female,family,4.0,16.0,3.0,19.15,False
101342,Singapore,32.0,male,basic,39.0,21.0,1.0,9.39,True
101343,Singapore,28.0,male,basic,15.0,24.0,0.0,9.0,True
101344,Malaysia,53.0,female,premium,25.0,15.0,3.0,16.17,False
101345,United Kingdom,47.0,female,family,10.0,21.0,1.0,20.36,True
101346,Singapore,30.0,male,family,40.0,16.0,2.0,19.61,False
101347,United States,38.0,male,premium,8.0,26.0,1.0,16.62,False
101348,Singapore,34.0,male,family,13.0,12.0,2.0,19.92,False
101349,United States,24.0,female,premium,3.0,11.0,1.0,16.75,True
101350,Canada,40.0,male,basic,39.0,18.0,0.0,8.54,False
101351,Australia,33.0,male,basic,9.0,19.0,2.0,9.71,True
101352,United States,37.0,male,basic,21.0,14.0,0.0,8.54,False
101353,United States,20.0,male,basic,23.0,11.0,5.0,10.26,False
101354,Australia,37.0,male,premium,35.0,17.0,0.0,15.51,True
101355,United States,34.0,male,premium,20.0,20.0,3.0,16.52,True
101356,Singapore,37.0,male,premium,15.0,17.0,2.0,15.81,False
101357,Singapore,27.0,female,premium,33.0,18.0,1.0,16.35,False
101358,United Kingdom,46.0,female,family,23.0,22.0,1.0,19.97,True
101359,United States,37.0,male,family,14.0,18.0,5.0,19.44,False
101360,United Kingdom,45.0,male,basic,41.0,16.0,1.0,7.59,False
101361,United States,36.0,female,basic,24.0,14.0,1.0,10.24,False
101362,United Kingdom,29.0,female,premium,5.0,22.0,1.0,16.03,True
101363,United States,37.0,male,premium,46.0,19.0,4.0,14.52,False
101364,Singapore,23.0,male,basic,10.0,18.0,0.0,9.14,False
101365,Singapore,44.0,male,basic,35.0,21.0,2.0,9.33,False
101366,United States,27.0,female,family,4.0,19.0,0.0,19.63,False
101367,United States,49.0,male,premium,33.0,20.0,1.0,15.64,True
101368,United States,34.0,male,basic,6.0,23.0,1.0,8.98,False
101369,United States,51.0,female,premium,19.0,19.0,1.0,16.59,True
101370,United States,25.0,female,student,24.0,18.0,0.0,7.04,False
101371,Malaysia,30.0,nonbinary,basic,14.0,21.0,0.0,9.72,False
101372,Singapore,43.0,female,student,17.0,16.0,0.0,7.56,True
101373,Canada,52.0,male,basic,7.0,15.0,2.0,8.98,False
101374,Malaysia,58.0,male,premium,30.0,15.0,2.0,15.2,False
101375,United States,38.0,male,premium,20.0,18.0,0.0,15.88,False
101376,United Kingdom,60.0,female,basic,8.0,18.0,3.0,9.25,False
101377,Australia,37.0,male,student,21.0,10.0,1.0,7.02,True
101378,United Kingdom,51.0,female,premium,21.0,20.0,1.0,16.31,True
101379,Singapore,27.0,male,student,18.0,22.0,1.0,7.42,True
101380,Singapore,43.0,female,basic,1.0,11.0,0.0,9.26,False
101381,United States,18.0,male,student,12.0,18.0,1.0,6.85,True
101382,Singapore,25.0,male,student,30.0,18.0,1.0,7.25,False
101383,Malaysia,44.0,female,premium,25.0,20.0,0.0,16.03,False
101384,Malaysia,22.0,female,basic,24.0,20.0,1.0,8.25,True
101385,United States,43.0,male,family,20.0,15.0,1.0,20.23,False
101386,United Kingdom,49.0,female,premium,32.0,20.0,1.0,16.91,True
101387,United States,32.0,female,student,10.0,19.0,3.0,6.4,False
101388,Australia,26.0,female,premium,8.0,14.0,2.0,16.49,True
101389,United States,32.0,male,basic,53.0,14.0,0.0,8.98,True
101390,Malaysia,26.0,male,basic,9.0,13.0,0.0,8.25,True
101391,Australia,37.0,female,family,5.0,18.0,0.0,20.35,False
101392,United States,39.0,nonbinary,student,14.0,19.0,0.0,6.85,False
101393,United States,34.0,female,basic,18.0,28.0,2.0,8.96,True
101394,Australia,58.0,female,family,32.0,14.0,1.0,19.83,False
101395,United States,29.0,female,student,12.0,24.0,1.0,7.65,True
101396,Singapore,55.0,female,basic,12.0,15.0,0.0,8.93,False
101397,Malaysia,26.0,female,basic,17.0,17.0,1.0,8.76,False
101398,Singapore,39.0,male,family,11.0,21.0,0.0,19.77,False
101399,Singapore,52.0,female,premium,4.0,20.0,0.0,15.82,True
101400,Singapore,52.0,male,basic,5.0,21.0,1.0,8.45,True
101401,United States,33.0,female,family,39.0,17.0,3.0,19.75,True
101402,Malaysia,45.0,female,premium,28.0,16.0,1.0,16.05,False
101403,United States,43.0,female,student,16.0,23.0,0.0,7.19,True
101404,United States,32.0,male,student,25.0,18.0,3.0,7.59,True
101405,United States,45.0,female,family,28.0,19.0,1.0,20.11,False
101406,Malaysia,60.0,female,premium,10.0,19.0,3.0,15.75,False
101407,United States,44.0,female,basic,7.0,23.0,0.0,8.48,True
101408,Australia,45.0,female,premium,36.0,14.0,1.0,16.14,False
101409,United Kingdom,46.0,male,basic,2.0,20.0,0.0,8.93,False
101410,Australia,20.0,female,family,25.0,25.0,2.0,19.95,False
101411,Malaysia,44.0,male,basic,19.0,14.0,1.0,9.12,True
101412,Australia,26.0,female,premium,33.0,23.0,2.0,16.25,False
101413,Malaysia,31.0,female,basic,25.0,20.0,0.0,9.12,False
101414,United States,64.0,male,basic,24.0,13.0,4.0,8.9,False
101415,Canada,35.0,female,basic,7.0,22.0,0.0,8.59,True
101416,Singapore,29.0,female,premium,29.0,21.0,2.0,15.68,True
101417,Singapore,52.0,male,family,23.0,20.0,0.0,20.41,True
101418,Australia,27.0,female,basic,8.0,12.0,0.0,8.78,True
101419,Malaysia,33.0,female,student,19.0,27.0,1.0,6.32,False
101420,United Kingdom,53.0,female,student,6.0,11.0,0.0,7.57,False
101421,Singapore,39.0,male,basic,15.0,18.0,1.0,8.52,False
101422,Singapore,19.0,male,family,68.0,33.0,1.0,20.01,True
101423,Singapore,45.0,female,premium,7.0,19.0,1.0,16.03,True
101424,United States,37.0,male,basic,4.0,15.0,0.0,8.99,False
101425,Singapore,56.0,male,premium,5.0,20.0,0.0,14.75,True
101426,United States,31.0,male,basic,14.0,18.0,1.0,9.19,False
101427,United States,51.0,male,student,27.0,18.0,0.0,7.65,True
101428,Canada,59.0,male,student,17.0,19.0,2.0,7.38,True
101429,Singapore,28.0,male,family,5.0,18.0,0.0,18.93,False
101430,Malaysia,36.0,female,premium,27.0,23.0,0.0,17.05,True
101431,United Kingdom,37.0,female,premium,2.0,23.0,2.0,15.33,True
101432,United States,28.0,male,student,5.0,27.0,3.0,6.45,True
101433,United States,37.0,female,basic,10.0,16.0,2.0,9.38,True
101434,United States,35.0,male,basic,35.0,17.0,4.0,9.22,False
101435,Malaysia,35.0,female,premium,18.0,13.0,1.0,16.03,False
101436,United States,39.0,male,basic,18.0,12.0,2.0,8.71,True
101437,Singapore,39.0,female,basic,5.0,19.0,3.0,9.66,False
101438,Malaysia,40.0,male,basic,11.0,18.0,1.0,8.97,True
101439,Malaysia,31.0,female,premium,32.0,10.0,1.0,15.21,False
101440,United States,31.0,female,basic,22.0,18.0,1.0,9.61,False
101441,United States,37.0,male,basic,27.0,18.0,0.0,9.1,True
101442,United States,37.0,male,basic,16.0,18.0,0.0,9.55,True
101443,United States,37.0,male,premium,32.0,18.0,3.0,16.28,False
101444,United States,42.0,nonbinary,student,5.0,15.0,1.0,8.19,False
101445,Singapore,18.0,female,basic,14.0,21.0,0.0,8.84,False
101446,Malaysia,29.0,male,family,24.0,16.0,2.0,20.0,False
101447,Singapore,35.0,female,family,3.0,16.0,3.0,20.35,False
101448,United Kingdom,28.0,male,basic,1.0,18.0,2.0,8.84,True
101449,United States,58.0,female,family,54.0,28.0,1.0,20.39,False
101450,Canada,38.0,female,family,18.0,20.0,1.0,18.52,False
101451,United Kingdom,40.0,male,premium,3.0,17.0,0.0,15.95,False
101452,Australia,32.0,male,basic,18.0,19.0,0.0,8.94,False
101453,Malaysia,38.0,female,basic,5.0,18.0,3.0,8.92,True
101454,United States,23.0,male,student,7.0,18.0,3.0,6.55,True
101455,United States,36.0,male,family,36.0,18.0,1.0,20.44,True
101456,United States,37.0,female,student,10.0,27.0,3.0,6.94,True
101457,Singapore,35.0,male,student,10.0,17.0,0.0,7.09,False
101458,Malaysia,18.0,female,basic,5.0,21.0,1.0,8.97,True
101459,United States,24.0,female,family,12.0,21.0,0.0,20.24,True
101460,Canada,56.0,male,premium,19.0,23.0,2.0,16.71,True
101461,Singapore,48.0,female,family,10.0,9.0,1.0,20.09,False
101462,United States,54.0,female,basic,63.0,20.0,1.0,9.41,True
101463,United States,55.0,male,basic,6.0,18.0,5.0,9.06,False
101464,United Kingdom,46.0,female,family,6.0,22.0,2.0,19.74,False
101465,United Kingdom,33.0,male,family,12.0,18.0,0.0,19.92,False
101466,Singapore,26.0,male,premium,58.0,16.0,1.0,15.85,False
101467,United States,52.0,female,basic,28.0,17.0,1.0,9.27,True
101468,Canada,39.0,male,basic,10.0,21.0,2.0,9.04,False
101469,United States,68.0,female,student,10.0,22.0,5.0,6.59,False
101470,Malaysia,34.0,female,premium,6.0,26.0,1.0,15.88,True
101471,United States,37.0,female,premium,12.0,27.0,1.0,15.23,False
101472,United States,36.0,male,premium,14.0,18.0,2.0,15.9,False
101473,Singapore,54.0,female,premium,27.0,17.0,1.0,15.99,False
101474,Singapore,58.0,male,premium,23.0,26.0,1.0,16.89,False
101475,Singapore,26.0,female,premium,11.0,15.0,1.0,16.66,False
101476,Singapore,32.0,female,family,44.0,16.0,1.0,19.47,False
101477,Malaysia,26.0,female,student,9.0,22.0,3.0,7.09,False
101478,Singapore,23.0,male,student,4.0,18.0,0.0,7.1,True
101479,Singapore,46.0,nonbinary,premium,19.0,16.0,1.0,15.87,True
101480,Singapore,36.0,female,premium,34.0,20.0,0.0,16.03,False
101481,United States,37.0,female,family,16.0,18.0,3.0,19.81,True
101482,Singapore,45.0,female,family,5.0,17.0,2.0,20.93,True
101483,United States,18.0,female,premium,18.0,11.0,0.0,15.78,False
101484,United Kingdom,53.0,male,family,20.0,20.0,0.0,20.16,False
101485,United States,34.0,male,family,22.0,15.0,1.0,18.73,False
101486,Malaysia,44.0,male,family,19.0,20.0,1.0,20.4,False
101487,Singapore,45.0,female,family,37.0,26.0,0.0,20.0,True
101488,Australia,37.0,female,basic,6.0,28.0,4.0,8.46,True
101489,Singapore,37.0,male,premium,1.0,16.0,1.0,15.73,False
101490,United States,18.0,female,premium,2.0,16.0,3.0,16.22,False
101491,Australia,39.0,male,basic,5.0,13.0,2.0,9.0,True
101492,United Kingdom,40.0,female,student,30.0,9.0,0.0,7.22,False
101493,Canada,26.0,female,premium,12.0,12.0,1.0,15.85,False
101494,Singapore,40.0,male,basic,47.0,23.0,1.0,9.92,False
101495,United Kingdom,34.0,female,family,6.0,19.0,1.0,19.66,True
101496,Australia,22.0,nonbinary,family,46.0,16.0,1.0,21.34,True
101497,United Kingdom,46.0,female,family,7.0,27.0,0.0,20.61,True
101498,United States,31.0,female,premium,14.0,15.0,2.0,16.41,True
101499,United Kingdom,33.0,female,student,3.0,28.0,0.0,6.47,False
101500,United Kingdom,32.0,female,premium,42.0,22.0,1.0,16.44,True
101501,Malaysia,53.0,male,premium,15.0,11.0,3.0,16.29,True
101502,United States,38.0,female,basic,65.0,19.0,1.0,7.93,True
101503,Singapore,39.0,male,premium,35.0,16.0,1.0,15.29,True
101504,Canada,33.0,male,family,14.0,20.0,1.0,20.17,False
101505,Singapore,44.0,female,premium,9.0,11.0,2.0,15.92,True
101506,Canada,54.0,female,premium,31.0,15.0,5.0,15.73,False
101507,Singapore,46.0,female,family,17.0,25.0,2.0,20.53,False
101508,United States,46.0,male,family,8.0,21.0,2.0,19.55,False
101509,Canada,45.0,male,basic,18.0,17.0,2.0,8.76,False
101510,United States,21.0,female,student,2.0,15.0,0.0,6.67,True
101511,United States,27.0,male,family,22.0,14.0,1.0,20.25,True
101512,United Kingdom,36.0,female,student,25.0,18.0,0.0,6.13,False
101513,Canada,29.0,female,student,5.0,18.0,1.0,6.74,False
101514,Australia,25.0,female,student,38.0,18.0,1.0,6.13,True
101515,United States,18.0,nonbinary,family,32.0,17.0,1.0,19.83,True
101516,United States,22.0,female,premium,20.0,21.0,1.0,16.35,False
101517,Malaysia,37.0,female,basic,7.0,15.0,0.0,9.36,False
101518,United States,37.0,female,premium,26.0,21.0,1.0,15.63,True
101519,United States,28.0,male,family,12.0,16.0,0.0,20.26,True
101520,United States,39.0,female,premium,19.0,19.0,1.0,15.9,False
101521,Singapore,33.0,female,student,28.0,9.0,2.0,7.67,True
101522,Australia,51.0,female,basic,4.0,15.0,2.0,8.93,True
101523,Canada,36.0,male,premium,3.0,21.0,2.0,14.5,False
101524,United Kingdom,37.0,female,premium,11.0,18.0,1.0,16.44,True
101525,United States,40.0,male,premium,58.0,18.0,2.0,15.76,True
101526,United States,21.0,female,basic,67.0,21.0,1.0,8.98,True
101527,Singapore,37.0,female,basic,22.0,15.0,0.0,9.16,True
101528,United States,23.0,male,family,33.0,21.0,3.0,19.28,False
101529,United States,37.0,male,premium,16.0,10.0,0.0,16.03,True
101530,United States,29.0,female,basic,18.0,12.0,1.0,9.26,True
101531,United States,43.0,male,basic,14.0,18.0,3.0,9.17,False
101532,Singapore,22.0,male,premium,36.0,28.0,1.0,15.69,True
101533,United Kingdom,38.0,female,basic,47.0,18.0,2.0,9.49,True
101534,United States,45.0,male,family,17.0,20.0,0.0,19.49,True
101535,Singapore,49.0,male,family,18.0,14.0,0.0,19.68,True
101536,Canada,29.0,female,basic,14.0,22.0,3.0,8.92,False
101537,Canada,38.0,male,premium,48.0,18.0,1.0,16.14,False
101538,Canada,40.0,female,basic,30.0,16.0,1.0,8.83,False
101539,Singapore,57.0,female,basic,7.0,21.0,1.0,9.6,True
101540,Australia,20.0,nonbinary,student,56.0,18.0,0.0,7.14,True
101541,United States,27.0,male,premium,1.0,13.0,0.0,16.03,True
101542,United States,72.0,male,student,45.0,27.0,3.0,7.12,False
101543,United States,35.0,male,basic,34.0,18.0,2.0,9.36,True
101544,Singapore,18.0,male,basic,17.0,25.0,3.0,9.11,True
101545,Singapore,31.0,female,premium,17.0,12.0,0.0,15.09,True
101546,United States,18.0,nonbinary,premium,15.0,15.0,2.0,16.53,True
101547,Canada,41.0,male,student,7.0,14.0,1.0,7.05,False
101548,United States,48.0,male,basic,53.0,18.0,1.0,9.33,False
101549,United States,27.0,female,student,17.0,29.0,0.0,6.79,False
101550,United States,32.0,female,student,7.0,14.0,1.0,6.08,False
101551,Singapore,49.0,female,premium,51.0,22.0,1.0,14.85,False
101552,United States,18.0,female,basic,23.0,18.0,0.0,8.52,True
101553,United States,22.0,female,premium,24.0,24.0,4.0,16.25,False
101554,United States,35.0,male,basic,59.0,21.0,1.0,9.64,False
101555,Canada,29.0,male,family,27.0,17.0,0.0,20.14,False
101556,Malaysia,34.0,female,premium,10.0,24.0,1.0,15.46,True
101557,Singapore,23.0,female,student,27.0,22.0,3.0,6.6,True
101558,United Kingdom,41.0,male,premium,8.0,18.0,1.0,16.67,False
101559,Australia,36.0,female,premium,11.0,19.0,2.0,15.33,True
101560,Malaysia,45.0,male,family,21.0,16.0,1.0,21.04,True
101561,United Kingdom,40.0,female,premium,33.0,15.0,2.0,16.93,True
101562,Australia,40.0,female,student,10.0,17.0,3.0,8.06,True
101563,Australia,21.0,female,basic,15.0,20.0,0.0,9.18,True
101564,Canada,44.0,male,student,15.0,10.0,3.0,6.82,True
101565,Singapore,34.0,female,family,37.0,11.0,2.0,20.17,False
101566,United States,36.0,female,student,17.0,18.0,4.0,6.94,True
101567,United States,37.0,female,premium,56.0,21.0,2.0,15.66,True
101568,Singapore,29.0,female,family,11.0,15.0,3.0,19.44,False
101569,Singapore,54.0,male,basic,11.0,20.0,2.0,8.85,True
101570,Singapore,37.0,female,family,44.0,13.0,0.0,19.6,True
101571,Singapore,47.0,female,basic,25.0,27.0,3.0,9.61,True
101572,Singapore,26.0,male,basic,43.0,17.0,0.0,8.68,True
101573,Australia,18.0,male,premium,5.0,20.0,1.0,16.04,True
101574,United States,51.0,female,basic,17.0,15.0,0.0,9.48,True
101575,United States,39.0,female,premium,21.0,19.0,2.0,16.63,True
101576,Canada,37.0,nonbinary,family,20.0,13.0,2.0,20.09,False
101577,Australia,52.0,male,basic,15.0,23.0,1.0,9.18,False
101578,Malaysia,28.0,male,family,20.0,19.0,2.0,19.48,False
101579,Australia,37.0,male,basic,20.0,24.0,2.0,9.5,True
101580,Australia,37.0,male,family,10.0,17.0,1.0,20.62,True
101581,United States,25.0,female,family,36.0,16.0,2.0,19.05,True
101582,Singapore,37.0,female,premium,52.0,17.0,1.0,16.87,False
101583,United States,51.0,male,family,29.0,24.0,0.0,19.64,True
101584,United Kingdom,41.0,male,student,23.0,19.0,1.0,7.29,True
101585,Malaysia,53.0,male,family,16.0,21.0,0.0,20.03,True
101586,United States,52.0,male,premium,21.0,11.0,2.0,15.96,False
101587,Singapore,38.0,female,premium,23.0,15.0,1.0,15.89,True
101588,United States,18.0,male,family,7.0,14.0,2.0,19.49,True
101589,United States,25.0,male,basic,35.0,16.0,2.0,9.25,True
101590,United States,47.0,female,family,12.0,17.0,0.0,19.85,False
101591,United States,19.0,male,basic,46.0,15.0,1.0,8.34,False
101592,Malaysia,34.0,male,family,19.0,13.0,1.0,19.47,False
101593,Singapore,37.0,female,basic,35.0,18.0,1.0,8.34,True
101594,Australia,56.0,male,basic,28.0,11.0,2.0,8.73,True
101595,United Kingdom,31.0,male,student,5.0,18.0,0.0,7.23,True
101596,United States,30.0,female,student,43.0,15.0,1.0,6.63,True
101597,United States,37.0,female,student,9.0,22.0,0.0,7.48,False
101598,Canada,42.0,male,student,11.0,17.0,4.0,6.93,False
101599,United States,36.0,female,premium,12.0,25.0,1.0,15.85,True
101600,Malaysia,51.0,male,basic,3.0,20.0,4.0,9.0,True
101601,United States,28.0,female,basic,20.0,25.0,2.0,9.69,True
101602,United Kingdom,39.0,male,premium,37.0,18.0,2.0,15.3,True
101603,Canada,43.0,male,basic,45.0,19.0,3.0,9.82,True
101604,United States,33.0,female,student,15.0,18.0,0.0,7.47,True
101605,United States,48.0,male,basic,17.0,15.0,1.0,8.98,True
101606,Malaysia,40.0,female,basic,30.0,18.0,0.0,8.98,False
101607,United States,47.0,male,basic,15.0,19.0,1.0,8.83,False
101608,Singapore,40.0,female,basic,39.0,13.0,0.0,9.13,True
101609,Singapore,43.0,male,basic,16.0,15.0,3.0,8.72,False
101610,United States,30.0,female,family,8.0,15.0,3.0,20.47,False
101611,Canada,30.0,male,basic,20.0,19.0,0.0,8.64,False
101612,Canada,53.0,female,premium,4.0,27.0,2.0,15.96,True
101613,United States,46.0,male,student,20.0,20.0,1.0,7.33,False
101614,Australia,26.0,male,premium,23.0,21.0,5.0,16.51,True
101615,United States,40.0,female,family,9.0,14.0,0.0,19.58,True
101616,United States,37.0,female,premium,22.0,21.0,2.0,16.37,True
101617,Singapore,31.0,male,basic,14.0,20.0,0.0,8.5,False
101618,Malaysia,50.0,male,basic,9.0,20.0,2.0,7.91,True
101619,United States,37.0,female,student,4.0,18.0,2.0,6.62,True
101620,United States,39.0,female,premium,5.0,18.0,0.0,16.41,False
101621,Singapore,18.0,female,basic,49.0,18.0,1.0,8.98,True
101622,Canada,33.0,male,premium,13.0,13.0,3.0,15.72,False
101623,United States,42.0,male,family,23.0,23.0,2.0,20.02,True
101624,Singapore,44.0,female,family,15.0,19.0,0.0,20.0,True
101625,Canada,37.0,male,premium,50.0,24.0,1.0,16.3,True
101626,United States,35.0,male,student,9.0,15.0,2.0,6.18,True
101627,United States,36.0,male,family,18.0,18.0,0.0,19.94,True
101628,United States,22.0,female,premium,11.0,17.0,0.0,16.05,True
101629,Singapore,37.0,female,basic,35.0,13.0,2.0,8.31,True
101630,Singapore,23.0,female,basic,22.0,17.0,2.0,8.3,False
